stop_date,stop_time,county_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop
2015-07-24,19:15,,F,1992.0,23.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-24,19:22,,,,,,,,False,,,,,False
2015-07-24,19:25,,F,1993.0,22.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-07-24,19:45,,M,1976.0,39.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-07-24,19:50,,F,1974.0,41.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-24,20:45,,F,1982.0,33.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-24,23:08,,M,1995.0,20.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-24,23:13,,,,,,,,False,,,,,False
2015-07-24,23:36,,F,1991.0,24.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-25,00:40,,M,1969.0,46.0,Hispanic,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-07-25,00:55,,F,1989.0,26.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-25,02:30,,M,1990.0,25.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-25,02:34,,M,1972.0,43.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-07-25,03:38,,M,1994.0,21.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-25,03:53,,M,1986.0,29.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-25,06:15,,M,1950.0,65.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-25,07:20,,M,1961.0,54.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-25,07:49,,M,1969.0,46.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-25,08:40,,F,1973.0,42.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-25,08:45,,M,1977.0,38.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-25,09:02,,M,1976.0,39.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,16-30 Min,False
2015-07-25,10:01,,M,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-25,10:46,,F,1988.0,27.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-25,10:53,,M,1953.0,62.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-25,13:41,,F,1989.0,26.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-25,14:53,,M,1961.0,54.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-25,15:58,,M,1965.0,50.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-07-25,16:07,,M,1964.0,51.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-25,19:40,,M,1962.0,53.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-07-25,19:58,,M,1991.0,24.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-25,22:05,,M,1982.0,33.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-25,22:45,,M,1997.0,18.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-26,00:01,,M,1988.0,27.0,Hispanic,Seatbelt Violation,Seat belt,False,,Arrest Driver,True,0-15 Min,False
2015-07-26,07:36,,F,1989.0,26.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-26,08:27,,M,1975.0,40.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-07-26,09:52,,M,1975.0,40.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-26,10:55,,F,1977.0,38.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-26,11:29,,F,1991.0,24.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-07-26,12:36,,F,1987.0,28.0,White,Speeding,Speeding,False,,Warning,False,16-30 Min,False
2015-07-26,13:17,,M,1985.0,30.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-26,13:29,,M,1989.0,26.0,White,Equipment/Inspection Violation,Equipment,False,,Arrest Passenger,True,30+ Min,False
2015-07-26,13:58,,M,1969.0,46.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,16-30 Min,False
2015-07-26,14:06,,F,1981.0,34.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-26,14:31,,M,1983.0,32.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-26,14:46,,M,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-26,15:08,,M,1992.0,23.0,Hispanic,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-07-26,15:15,,M,1967.0,48.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-26,15:28,,M,1981.0,34.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-26,15:50,,M,1993.0,22.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-26,16:18,,M,1988.0,27.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-26,17:47,,M,1979.0,36.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-26,22:31,,M,1991.0,24.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-26,22:46,,M,1975.0,40.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-26,23:58,,M,1992.0,23.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-07-27,01:04,,M,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-27,01:14,,M,1983.0,32.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-27,02:51,,,,,,,,False,,,,,False
2015-07-27,08:12,,F,1989.0,26.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-07-27,09:30,,M,1964.0,51.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,16-30 Min,False
2015-07-27,09:52,,M,1983.0,32.0,Black,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-07-27,10:27,,M,1986.0,29.0,Black,Speeding,Speeding,True,Inventory,Citation,False,30+ Min,False
2015-07-27,12:42,,M,1963.0,52.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-27,13:36,,F,1962.0,53.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-27,13:40,,F,1975.0,40.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-07-27,14:43,,F,1993.0,22.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-27,14:43,,F,1993.0,22.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-27,16:04,,M,1979.0,36.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-27,16:23,,M,1988.0,27.0,White,Call for Service,Other,False,,Citation,False,0-15 Min,False
2015-07-27,17:10,,F,1980.0,35.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-27,20:10,,M,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-27,20:33,,M,1965.0,50.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-27,22:27,,M,1973.0,42.0,White,Speeding,Speeding,False,,Citation,False,30+ Min,False
2015-07-27,23:19,,M,1978.0,37.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-28,00:44,,F,1979.0,36.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-28,00:56,,M,1989.0,26.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-28,07:26,,M,1965.0,50.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-28,08:01,,M,1993.0,22.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-28,08:37,,M,1963.0,52.0,White,Speeding,Speeding,False,,Citation,False,30+ Min,False
2015-07-28,10:29,,M,1994.0,21.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-28,10:30,,M,1989.0,26.0,Hispanic,Speeding,Speeding,True,"Probable Cause,Reasonable Suspicion",Citation,False,30+ Min,True
2015-07-28,10:30,,,,,,,,False,,,,,False
2015-07-28,11:53,,M,1992.0,23.0,Black,Registration Violation,Registration/plates,False,,Warning,False,0-15 Min,False
2015-07-28,12:53,,M,1992.0,23.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-28,13:24,,M,1989.0,26.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-07-28,14:25,,M,1988.0,27.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-28,14:26,,M,1984.0,31.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-28,15:16,,M,1984.0,31.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-28,17:56,,M,1994.0,21.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-28,20:15,,M,1959.0,56.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-28,22:17,,F,1994.0,21.0,Black,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-07-28,22:40,,M,1997.0,18.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-29,01:39,,M,1997.0,18.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-29,01:48,,M,1968.0,47.0,White,Seatbelt Violation,Seat belt,False,,Arrest Driver,True,0-15 Min,False
2015-07-29,02:25,,F,1994.0,21.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-29,07:35,,M,1975.0,40.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-29,08:28,,M,1994.0,21.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,30+ Min,False
2015-07-29,09:04,,F,1956.0,59.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-29,09:34,,F,1996.0,19.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-29,10:35,,M,1992.0,23.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-29,10:35,,F,1988.0,27.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-29,11:40,,F,1993.0,22.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-07-29,12:41,,M,1986.0,29.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-29,13:30,,M,1983.0,32.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-29,13:57,,F,1969.0,46.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-29,14:39,,M,1973.0,42.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-29,17:36,,M,1985.0,30.0,White,Registration Violation,Registration/plates,False,,Citation,False,16-30 Min,False
2015-07-29,17:40,,F,1984.0,31.0,White,Call for Service,Other,False,,Citation,False,0-15 Min,False
2015-07-29,18:27,,M,1978.0,37.0,White,Speeding,Speeding,True,Protective Frisk,Citation,False,30+ Min,False
2015-07-29,22:44,,M,1981.0,34.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-29,22:51,,M,1985.0,30.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-29,23:20,,F,1982.0,33.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-29,23:44,,M,1989.0,26.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Arrest Driver,True,0-15 Min,False
2015-07-29,23:58,,M,1990.0,25.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-30,00:25,,M,1967.0,48.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-30,00:33,,M,1990.0,25.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-30,00:39,,F,1988.0,27.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-30,01:26,,M,1979.0,36.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-30,01:41,,M,1989.0,26.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-30,02:22,,M,1981.0,34.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-30,02:24,,M,1985.0,30.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-30,03:04,,F,1993.0,22.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-30,03:12,,M,1995.0,20.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-30,03:58,,M,1983.0,32.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-07-30,06:44,,F,1945.0,70.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-07-30,06:53,,M,1965.0,50.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-30,07:53,,F,1989.0,26.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-30,09:30,,F,1996.0,19.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-07-30,09:39,,M,1988.0,27.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-30,09:47,,M,1996.0,19.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-30,09:58,,F,1983.0,32.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-30,10:45,,M,1990.0,25.0,Black,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-30,11:03,,M,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-07-30,13:33,,M,1990.0,25.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-30,13:50,,M,1961.0,54.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,16-30 Min,False
2015-07-30,14:30,,F,1989.0,26.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-30,14:34,,M,1982.0,33.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-30,15:44,,M,1971.0,44.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-30,15:52,,M,1970.0,45.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-07-30,15:56,,M,1993.0,22.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-30,17:18,,M,1970.0,45.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-30,17:28,,F,1985.0,30.0,Hispanic,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-07-30,18:22,,F,1956.0,59.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-30,22:13,,F,1974.0,41.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-07-30,22:23,,M,1989.0,26.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-30,22:30,,F,1966.0,49.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,16-30 Min,False
2015-07-30,22:46,,M,1989.0,26.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-30,23:50,,M,1951.0,64.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-31,00:06,,M,1978.0,37.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-07-31,01:10,,M,1963.0,52.0,White,Equipment/Inspection Violation,Equipment,True,Incident to Arrest,Citation,False,0-15 Min,False
2015-07-31,06:55,,M,1954.0,61.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-07-31,07:16,,F,1983.0,32.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-07-31,08:00,,F,1993.0,22.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-31,09:00,,M,1984.0,31.0,White,Other Traffic Violation,Moving violation,True,Probable Cause,Citation,False,0-15 Min,True
2015-07-31,09:14,,M,1987.0,28.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-31,10:21,,M,1971.0,44.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-31,10:27,,M,1971.0,44.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-31,10:46,,M,1942.0,73.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-31,13:16,,F,1994.0,21.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-31,14:08,,M,1994.0,21.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-07-31,14:12,,F,1984.0,31.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-31,14:43,,M,1989.0,26.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-31,14:45,,M,1991.0,24.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-07-31,15:25,,M,1975.0,40.0,Black,Registration Violation,Registration/plates,False,,Warning,False,0-15 Min,False
2015-07-31,16:06,,F,1943.0,72.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-07-31,16:28,,M,1984.0,31.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-07-31,17:11,,M,1990.0,25.0,White,Motorist Assist/Courtesy,Other,False,,No Action,False,0-15 Min,False
2015-07-31,20:19,,M,1974.0,41.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-07-31,20:46,,F,1973.0,42.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-07-31,23:22,,,,,,,,False,,,,,False
2015-08-01,00:39,,F,1993.0,22.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-08-01,03:23,,M,1979.0,36.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,06:38,,M,1981.0,34.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,07:30,,M,1962.0,53.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-08-01,08:14,,M,1979.0,36.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-01,08:26,,,,,,,,False,,,,,False
2015-08-01,08:31,,F,1972.0,43.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,09:13,,M,1987.0,28.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,09:26,,M,1962.0,53.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,09:37,,,,,,,,False,,,,,False
2015-08-01,10:12,,M,1957.0,58.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,10:39,,M,1992.0,23.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-08-01,10:51,,M,1992.0,23.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-08-01,11:04,,,,,,,,False,,,,,False
2015-08-01,11:20,,M,1988.0,27.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-01,11:46,,F,1987.0,28.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-08-01,11:56,,M,1973.0,42.0,White,Other Traffic Violation,Moving violation,True,"Incident to Arrest,Inventory",Arrest Driver,True,0-15 Min,True
2015-08-01,12:05,,M,1992.0,23.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-01,14:03,,F,1984.0,31.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,14:32,,M,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,14:37,,F,1946.0,69.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,14:46,,M,1975.0,40.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-08-01,14:51,,M,1971.0,44.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-08-01,15:36,,M,1995.0,20.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,15:41,,M,1993.0,22.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-08-01,15:44,,F,1992.0,23.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-01,17:24,,F,1968.0,47.0,White,Speeding,Speeding,True,Incident to Arrest,Citation,False,16-30 Min,False
2015-08-01,18:12,,M,1989.0,26.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,18:49,,M,1986.0,29.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-08-01,18:55,,,,,,,,False,,,,,False
2015-08-01,20:00,,M,1995.0,20.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-08-01,20:29,,M,1987.0,28.0,Black,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-08-01,21:37,,M,1985.0,30.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,22:28,,M,1984.0,31.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-08-01,23:18,,M,1984.0,31.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,23:29,,F,1981.0,34.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-01,23:39,,F,1991.0,24.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-01,23:39,,F,1975.0,40.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-08-02,00:03,,M,1997.0,18.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-02,00:14,,,,,,,,False,,,,,False
2015-08-02,00:51,,M,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,01:21,,F,1991.0,24.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,03:52,,M,1978.0,37.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-02,06:27,,M,1982.0,33.0,Black,Call for Service,Other,False,,Citation,False,0-15 Min,False
2015-08-02,07:01,,F,1996.0,19.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-08-02,07:37,,F,1960.0,55.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,08:15,,M,1970.0,45.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-08-02,08:17,,M,1995.0,20.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-02,09:15,,M,1974.0,41.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-08-02,09:46,,F,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,10:29,,F,1969.0,46.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,10:32,,F,1994.0,21.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-08-02,10:47,,F,1974.0,41.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-08-02,10:47,,M,1968.0,47.0,Hispanic,Other Traffic Violation,Moving violation,True,Incident to Arrest,Warning,False,16-30 Min,False
2015-08-02,10:48,,F,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,11:07,,F,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,11:20,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,11:36,,M,1976.0,39.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-02,13:20,,F,1970.0,45.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-08-02,13:43,,F,1976.0,39.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-08-02,13:58,,F,1974.0,41.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-08-02,14:56,,M,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,15:08,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,15:32,,M,1988.0,27.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-08-02,16:32,,M,1986.0,29.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-08-02,16:39,,M,1995.0,20.0,Hispanic,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-08-02,17:06,,F,1992.0,23.0,Hispanic,Seatbelt Violation,Seat belt,False,,Warning,False,16-30 Min,False
2015-08-02,17:35,,M,1994.0,21.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-08-02,20:34,,M,1994.0,21.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-08-02,20:42,,F,1963.0,52.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-08-02,22:34,,M,1989.0,26.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-08-02,22:49,,M,1993.0,22.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-08-03,00:31,,F,1996.0,19.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-08-03,00:53,,F,1989.0,26.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-08-03,01:25,,,,,,,,False,,,,,False
2015-08-03,01:35,,M,1988.0,27.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
